run_date,library,category,notebook_count,adoption_pct,collection_type
2026-07-19,pytorch,deep_learning,64,16.04,daily
2026-07-19,pytorch_lightning,deep_learning,1,0.251,daily
2026-07-19,quarto,notebook_tech,0,0.0,daily
2026-07-19,requests,data_io,17,4.261,daily
2026-07-19,scikit_learn,ml,107,26.817,daily
2026-07-19,scipy,scientific,41,10.276,daily
2026-07-19,seaborn,plotting,54,13.534,daily
2026-07-19,sqlalchemy,data_io,1,0.251,daily
2026-07-19,statsmodels,scientific,11,2.757,daily
2026-07-19,streamlit,interactive,0,0.0,daily
2026-07-19,sympy,scientific,5,1.253,daily
2026-07-19,tensorflow,deep_learning,22,5.514,daily
2026-07-19,transformers,deep_learning,13,3.258,daily
2026-07-19,voila,notebook_tech,0,0.0,daily
2026-07-19,xgboost,ml,7,1.754,daily
2026-07-20,altair,plotting,3,0.752,daily
2026-07-20,anthropic,llm,0,0.0,daily
2026-07-20,anywidget,interactive,0,0.0,daily
2026-07-20,bokeh,plotting,1,0.251,daily
2026-07-20,dask,data_io,1,0.251,daily
2026-07-20,duckdb,data_io,0,0.0,daily
2026-07-20,holoviews,plotting,0,0.0,daily
2026-07-20,ipyleaflet,interactive,0,0.0,daily
2026-07-20,ipywidgets,interactive,4,1.003,daily
2026-07-20,jax,deep_learning,2,0.501,daily
2026-07-20,jupyter_ai,llm,0,0.0,daily
2026-07-20,keras,deep_learning,10,2.506,daily
2026-07-20,langchain,llm,6,1.504,daily
2026-07-20,lightgbm,ml,1,0.251,daily
2026-07-20,llamaindex,llm,0,0.0,daily
2026-07-20,marimo,notebook_tech,0,0.0,daily
2026-07-20,matplotlib,plotting,203,50.877,daily
2026-07-20,nbconvert,notebook_tech,0,0.0,daily
2026-07-20,numpy,array,238,59.649,daily
2026-07-20,openai,llm,8,2.005,daily
2026-07-20,pandas,array,149,37.343,daily
2026-07-20,panel,notebook_tech,0,0.0,daily
2026-07-20,papermill,notebook_tech,0,0.0,daily
2026-07-20,plotly,plotting,3,0.752,daily
2026-07-20,plotnine,plotting,1,0.251,daily
2026-07-20,polars,array,1,0.251,daily
2026-07-20,pyarrow,data_io,1,0.251,daily
2026-07-20,pytorch,deep_learning,74,18.546,daily
2026-07-20,pytorch_lightning,deep_learning,3,0.752,daily
2026-07-20,quarto,notebook_tech,0,0.0,daily
2026-07-20,requests,data_io,14,3.509,daily
2026-07-20,scikit_learn,ml,63,15.789,daily
2026-07-20,scipy,scientific,42,10.526,daily
2026-07-20,seaborn,plotting,33,8.271,daily
2026-07-20,sqlalchemy,data_io,1,0.251,daily
2026-07-20,statsmodels,scientific,10,2.506,daily
2026-07-20,streamlit,interactive,0,0.0,daily
2026-07-20,sympy,scientific,0,0.0,daily
2026-07-20,tensorflow,deep_learning,33,8.271,daily
2026-07-20,transformers,deep_learning,11,2.757,daily
2026-07-20,voila,notebook_tech,0,0.0,daily
2026-07-20,xgboost,ml,0,0.0,daily
2026-07-21,altair,plotting,1,0.253,daily
2026-07-21,anthropic,llm,1,0.253,daily
2026-07-21,anywidget,interactive,0,0.0,daily
2026-07-21,bokeh,plotting,1,0.253,daily
2026-07-21,dask,data_io,0,0.0,daily
2026-07-21,duckdb,data_io,0,0.0,daily
2026-07-21,holoviews,plotting,0,0.0,daily
2026-07-21,ipyleaflet,interactive,0,0.0,daily
2026-07-21,ipywidgets,interactive,13,3.283,daily
2026-07-21,jax,deep_learning,6,1.515,daily
2026-07-21,jupyter_ai,llm,0,0.0,daily
2026-07-21,keras,deep_learning,13,3.283,daily
2026-07-21,langchain,llm,2,0.505,daily
2026-07-21,lightgbm,ml,2,0.505,daily
2026-07-21,llamaindex,llm,4,1.01,daily
2026-07-21,marimo,notebook_tech,0,0.0,daily
2026-07-21,matplotlib,plotting,230,58.081,daily
2026-07-21,nbconvert,notebook_tech,0,0.0,daily
2026-07-21,numpy,array,274,69.192,daily
2026-07-21,openai,llm,5,1.263,daily
2026-07-21,pandas,array,157,39.646,daily
2026-07-21,panel,notebook_tech,0,0.0,daily
2026-07-21,papermill,notebook_tech,0,0.0,daily
2026-07-21,plotly,plotting,11,2.778,daily
2026-07-21,plotnine,plotting,0,0.0,daily
2026-07-21,polars,array,0,0.0,daily
2026-07-21,pyarrow,data_io,0,0.0,daily
2026-07-21,pytorch,deep_learning,65,16.414,daily
2026-07-21,pytorch_lightning,deep_learning,0,0.0,daily
2026-07-21,quarto,notebook_tech,0,0.0,daily
2026-07-21,requests,data_io,13,3.283,daily
2026-07-21,scikit_learn,ml,104,26.263,daily
2026-07-21,scipy,scientific,68,17.172,daily
2026-07-21,seaborn,plotting,74,18.687,daily
2026-07-21,sqlalchemy,data_io,2,0.505,daily
2026-07-21,statsmodels,scientific,5,1.263,daily
2026-07-21,streamlit,interactive,0,0.0,daily
2026-07-21,sympy,scientific,6,1.515,daily
2026-07-21,tensorflow,deep_learning,58,14.646,daily
2026-07-21,transformers,deep_learning,19,4.798,daily
2026-07-21,voila,notebook_tech,0,0.0,daily
2026-07-21,xgboost,ml,2,0.505,daily
2026-07-22,altair,plotting,0,0.0,daily
2026-07-22,anthropic,llm,0,0.0,daily
2026-07-22,anywidget,interactive,0,0.0,daily
2026-07-22,bokeh,plotting,0,0.0,daily
2026-07-22,dask,data_io,1,0.25,daily
2026-07-22,duckdb,data_io,0,0.0,daily
2026-07-22,holoviews,plotting,0,0.0,daily
2026-07-22,ipyleaflet,interactive,0,0.0,daily
2026-07-22,ipywidgets,interactive,20,5.0,daily
2026-07-22,jax,deep_learning,3,0.75,daily
2026-07-22,jupyter_ai,llm,0,0.0,daily
2026-07-22,keras,deep_learning,21,5.25,daily
2026-07-22,langchain,llm,6,1.5,daily
2026-07-22,lightgbm,ml,6,1.5,daily
2026-07-22,llamaindex,llm,0,0.0,daily
2026-07-22,marimo,notebook_tech,0,0.0,daily
2026-07-22,matplotlib,plotting,198,49.5,daily
2026-07-22,nbconvert,notebook_tech,0,0.0,daily
2026-07-22,numpy,array,243,60.75,daily
2026-07-22,openai,llm,2,0.5,daily
2026-07-22,pandas,array,156,39.0,daily
2026-07-22,panel,notebook_tech,0,0.0,daily
2026-07-22,papermill,notebook_tech,0,0.0,daily
2026-07-22,plotly,plotting,17,4.25,daily
2026-07-22,plotnine,plotting,0,0.0,daily
2026-07-22,polars,array,0,0.0,daily
2026-07-22,pyarrow,data_io,0,0.0,daily
2026-07-22,pytorch,deep_learning,98,24.5,daily
2026-07-22,pytorch_lightning,deep_learning,7,1.75,daily
2026-07-22,quarto,notebook_tech,0,0.0,daily
2026-07-22,requests,data_io,19,4.75,daily
2026-07-22,scikit_learn,ml,77,19.25,daily
2026-07-22,scipy,scientific,30,7.5,daily
2026-07-22,seaborn,plotting,39,9.75,daily
2026-07-22,sqlalchemy,data_io,0,0.0,daily
2026-07-22,statsmodels,scientific,4,1.0,daily
2026-07-22,streamlit,interactive,0,0.0,daily
2026-07-22,sympy,scientific,1,0.25,daily
2026-07-22,tensorflow,deep_learning,27,6.75,daily
2026-07-22,transformers,deep_learning,27,6.75,daily
2026-07-22,voila,notebook_tech,0,0.0,daily
2026-07-22,xgboost,ml,8,2.0,daily
2026-07-23,altair,plotting,0,0.0,daily
2026-07-23,anthropic,llm,0,0.0,daily
2026-07-23,anywidget,interactive,0,0.0,daily
2026-07-23,bokeh,plotting,2,0.503,daily
2026-07-23,dask,data_io,0,0.0,daily
2026-07-23,duckdb,data_io,0,0.0,daily
2026-07-23,holoviews,plotting,0,0.0,daily
2026-07-23,ipyleaflet,interactive,1,0.251,daily
2026-07-23,ipywidgets,interactive,6,1.508,daily
2026-07-23,jax,deep_learning,0,0.0,daily
2026-07-23,jupyter_ai,llm,0,0.0,daily
2026-07-23,keras,deep_learning,7,1.759,daily
2026-07-23,langchain,llm,22,5.528,daily
2026-07-23,lightgbm,ml,1,0.251,daily
2026-07-23,llamaindex,llm,6,1.508,daily
2026-07-23,marimo,notebook_tech,0,0.0,daily
2026-07-23,matplotlib,plotting,168,42.211,daily
2026-07-23,nbconvert,notebook_tech,0,0.0,daily
2026-07-23,numpy,array,209,52.513,daily
2026-07-23,openai,llm,11,2.764,daily
2026-07-23,pandas,array,155,38.945,daily
2026-07-23,panel,notebook_tech,1,0.251,daily
2026-07-23,papermill,notebook_tech,0,0.0,daily
2026-07-23,plotly,plotting,8,2.01,daily
2026-07-23,plotnine,plotting,1,0.251,daily
2026-07-23,polars,array,0,0.0,daily
2026-07-23,pyarrow,data_io,0,0.0,daily
2026-07-23,pytorch,deep_learning,71,17.839,daily
2026-07-23,pytorch_lightning,deep_learning,0,0.0,daily
2026-07-23,quarto,notebook_tech,0,0.0,daily
2026-07-23,requests,data_io,24,6.03,daily
2026-07-23,scikit_learn,ml,72,18.09,daily
2026-07-23,scipy,scientific,32,8.04,daily
2026-07-23,seaborn,plotting,60,15.075,daily
2026-07-23,sqlalchemy,data_io,1,0.251,daily
2026-07-23,statsmodels,scientific,9,2.261,daily
2026-07-23,streamlit,interactive,2,0.503,daily
2026-07-23,sympy,scientific,0,0.0,daily
2026-07-23,tensorflow,deep_learning,23,5.779,daily
2026-07-23,transformers,deep_learning,18,4.523,daily
2026-07-23,voila,notebook_tech,0,0.0,daily
2026-07-23,xgboost,ml,7,1.759,daily
